product,Color,SIZE,Type/ Model,,catagory,SKU,סוג,שם,תיאור,במלאי?,מלאי,מחיר רגיל,קטגוריות,תגיות,Images,שיוך 1 שמות,שיוך 1 ערכים,אב,שיוך 1 פריטים גלובליים
BG,BKBU,12,BL01,BOXING GLOVES,,BGBL01-BKBU-12,variation," BLEND 01 black blue,כפפות איגרוף עור",,0,0,545,,,https://activebrands.co.il/wp-content/uploads/2025/02/TKBGBL_01_242_1024x.webp,weight,12OZ,BGBL01-BKBU,1
BG,BKBU,14,BL01,BOXING GLOVES,,BGBL01-BKBU-14,variation," BLEND 01 black blue,כפפות איגרוף עור",,0,0,545,,,https://activebrands.co.il/wp-content/uploads/2025/02/TKBGBL_01_242_1024x.webp,weight,14OZ,BGBL01-BKBU,1
BG,BKBU,16,BL01,BOXING GLOVES,,BGBL01-BKBU-16,variation," BLEND 01 black blue,כפפות איגרוף עור",,0,0,545,,,https://activebrands.co.il/wp-content/uploads/2025/02/TKBGBL_01_242_1024x.webp,weight,16OZ,BGBL01-BKBU,1
,,,,,,,,,,,,,,,,,,,
,,,,,,SAUNA-BK,variable,TOP KING SAUNA SUIT BLACK,שונות,1,,,שונות,"אגרוף תאילנדי, אגרוף",https://activebrands.co.il/wp-content/uploads/2025/02/SAUNA.jpg,size,"s,m,l,xl,xxl",1,1
SAUNA,BK,S,SAUNA SUIT,CLOTHING,,SAUNA-BK-S,variation,TOP KING SAUNA SUIT BLACK,,1,1,350,,,https://activebrands.co.il/wp-content/uploads/2025/02/SAUNA.jpg,size,s,SAUNA-BK,1
SAUNA,BK,M,SAUNA SUIT,CLOTHING,,SAUNA-BK-M,variation,TOP KING SAUNA SUIT BLACK,,1,2,350,,,https://activebrands.co.il/wp-content/uploads/2025/02/SAUNA.jpg,size,m,SAUNA-BK,1
SAUNA,BK,L,SAUNA SUIT,CLOTHING,,SAUNA-BK-L,variation,TOP KING SAUNA SUIT BLACK,,1,1,350,,,https://activebrands.co.il/wp-content/uploads/2025/02/SAUNA.jpg,size,l,SAUNA-BK,1
SAUNA,BK,XL,SAUNA SUIT,CLOTHING,,SAUNA-BK-XL,variation,TOP KING SAUNA SUIT BLACK,,0,0,350,,,https://activebrands.co.il/wp-content/uploads/2025/02/SAUNA.jpg,size,xl,SAUNA-BK,1
SAUNA,BK,XXL,SAUNA SUIT,CLOTHING,,SAUNA-BK-XXL,variation,TOP KING SAUNA SUIT BLACK,,1,1,350,,,https://activebrands.co.il/wp-content/uploads/2025/02/SAUNA.jpg,size,xxl,SAUNA-BK,1
,,,,,,,,,,,,,,,,,,,
,,,,,,EPAD,simple,ELBOW PAD,,1,,,שונות,,,,"RED,BLACK",1,1
EPAD,RD,F,ELBOW PAD,EPAD,,EPAD-RD-F,simple,ELBOW PAD,,1,5,135,שונות,,https://activebrands.co.il/wp-content/uploads/2025/02/EPAD-RD.jpg,color,,EPAD-RD,1
EPAD,BK,F,ELBOW PAD,EPAD,,EPAD-BK-F,simple,ELBOW PAD,,1,0,135,שונות,,https://activebrands.co.il/wp-content/uploads/2025/02/EPAD-BK.jpg,color,,EPAD-BK,1
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1,,,שונות,,,color,"BLACK,RED,BLUE",1,1
ANKL,BK,F,CLASSIC,ANKLETS,,ANKLCLASSIC-BK-F,simple, INFIGHTSTYLE ANKLETS BLACK  מגן קרסול,,0,0,85,שונות,,https://activebrands.co.il/wp-content/uploads/2025/05/IFS-ANKLE-BLACK.webp,,,,1
ANKL,RD,F,CLASSIC,ANKLETS,,ANKLCLASSIC-RD-F,simple, INFIGHTSTYLE ANKLETS RED  מגן קרסול,,1,6,85,שונות,,https://activebrands.co.il/wp-content/uploads/2025/05/IFS-ANKLE-RED.webp,,,,1
ANKL,BU,F,CLASSIC,ANKLETS,,ANKLCLASSIC-BU-F,simple, INFIGHTSTYLE ANKLETS BLUE  מגן קרסול,,1,2,85,שונות,,https://activebrands.co.il/wp-content/uploads/2025/05/IFS-ANKLE-BLUE.webp,,,,1
,,,,,,,,,,,,,,,,,,,
,,,,,,SHORTSCLASSIC-BK,variable,"CLASSIC black, מכנסי אימון",,0,,,ביגוד,"מגן גוף, אגרוף תאילנדי, אגרוף",https://activebrands.co.il/wp-content/uploads/2025/05/IFS-SHORTS-CLASSIC-BLACK.webp,size,"S,M,L,4L,5L,XL,XXL",1,1
SHORTS,BK,S,CLASSIC,ELASTICS,,SHORTSCLASSIC-BK-S,variation,"CLASSIC black, מכנסי אימון",,0,0,195,,,https://activebrands.co.il/wp-content/uploads/2025/05/IFS-SHORTS-CLASSIC-BLACK.webp,size,S,SHORTSCLASSIC-BK,1
SHORTS,BK,M,CLASSIC,ELASTICS,,SHORTSCLASSIC-BK-M,variation,"CLASSIC black, מכנסי אימון",,0,0,195,,,https://activebrands.co.il/wp-content/uploads/2025/05/IFS-SHORTS-CLASSIC-BLACK.webp,size,M,SHORTSCLASSIC-BK,1
SHORTS,BK,L,CLASSIC,ELASTICS,,SHORTSCLASSIC-BK-L,variation,"CLASSIC black, מכנסי אימון",,0,0,195,,,https://activebrands.co.il/wp-content/uploads/2025/05/IFS-SHORTS-CLASSIC-BLACK.webp,size,L,SHORTSCLASSIC-BK,1
SHORTS,BK,XL,CLASSIC,ELASTICS,,SHORTSCLASSIC-BK-XL,variation,"CLASSIC black, מכנסי אימון",,0,0,195,,,https://activebrands.co.il/wp-content/uploads/2025/05/IFS-SHORTS-CLASSIC-BLACK.webp,size,XL,SHORTSCLASSIC-BK,1
SHORTS,BK,XXL,CLASSIC,ELASTICS,,SHORTSCLASSIC-BK-XXL,variation,"CLASSIC black, מכנסי אימון",,0,0,195,,,https://activebrands.co.il/wp-content/uploads/2025/05/IFS-SHORTS-CLASSIC-BLACK.webp,size,XXL,SHORTSCLASSIC-BK,1
SHORTS,BK,XXXL,CLASSIC,ELASTICS,,SHORTSCLASSIC-BK-XXXL,variation,"CLASSIC black, מכנסי אימון",,1,6,195,,,https://activebrands.co.il/wp-content/uploads/2025/05/IFS-SHORTS-CLASSIC-BLACK.webp,size,XXXL,SHORTSCLASSIC-BK,1
,,,,,,,,,,,,,,,,,,,
,,,,,,SHORTSCLASSIC-CREAM,variable,"CLASSIC cream, מכנסי אימון",,1,,,ביגוד,"מגן גוף, אגרוף תאילנדי, אגרוף",https://activebrands.co.il/wp-content/uploads/2025/05/images.jpeg,size,"S,M,L,4L,5L,XL,XXL",1,1
SHORTS,CREAM,S,CLASSIC,ELASTICS,,SHORTSCLASSIC-CREAM-S,variation,"CLASSIC cream, מכנסי אימון",,0,0,195,,,https://activebrands.co.il/wp-content/uploads/2025/05/images.jpeg,size,S,SHORTSCLASSIC-CREAM,1
SHORTS,CREAM,M,CLASSIC,ELASTICS,,SHORTSCLASSIC-CREAM-M,variation,"CLASSIC cream, מכנסי אימון",,1,10,195,,,https://activebrands.co.il/wp-content/uploads/2025/05/images.jpeg,size,M,SHORTSCLASSIC-CREAM,1
SHORTS,CREAM,L,CLASSIC,ELASTICS,,SHORTSCLASSIC-CREAM-L,variation,"CLASSIC cream, מכנסי אימון",,1,9,195,,,https://activebrands.co.il/wp-content/uploads/2025/05/images.jpeg,size,L,SHORTSCLASSIC-CREAM,1
SHORTS,CREAM,XL,CLASSIC,ELASTICS,,SHORTSCLASSIC-CREAM-XL,variation,"CLASSIC cream, מכנסי אימון",,1,14,195,,,https://activebrands.co.il/wp-content/uploads/2025/05/images.jpeg,size,XL,SHORTSCLASSIC-CREAM,1
SHORTS,CREAM,XXL,CLASSIC,ELASTICS,,SHORTSCLASSIC-CREAM-XXL,variation,"CLASSIC cream, מכנסי אימון",,1,10,195,,,https://activebrands.co.il/wp-content/uploads/2025/05/images.jpeg,size,XXL,SHORTSCLASSIC-CREAM,1
SHORTS,CREAM,XXXL,CLASSIC,ELASTICS,,SHORTSCLASSIC-CREAM-XXXL,variation,"CLASSIC cream, מכנסי אימון",,0,0,195,,,https://activebrands.co.il/wp-content/uploads/2025/05/images.jpeg,size,XXXL,SHORTSCLASSIC-CREAM,1
,,,,,,,,,,,,,,,,,,,
,,,,,,SHORTSCLASSIC-BKBU,variable,"CLASSIC black blue, מכנסי אימון",,1,,,ביגוד,"מגן גוף, אגרוף תאילנדי, אגרוף",https://activebrands.co.il/wp-content/uploads/2025/05/IFS-SHORTS-RETRO-BLACK-BLUE.jpeg,size,"S,M,L,4L,5L,XL,XXL",1,1
SHORTS,BKBU,S,CLASSIC,ELASTICS,,SHORTSCLASSIC-BKBU-S,variation,"CLASSIC black blue, מכנסי אימון",,0,0,195,,,https://activebrands.co.il/wp-content/uploads/2025/05/IFS-SHORTS-RETRO-BLACK-BLUE.jpeg,size,S,SHORTSCLASSIC-BKBU,1
SHORTS,BKBU,M,CLASSIC,ELASTICS,,SHORTSCLASSIC-BKBU-M,variation,"CLASSIC black blue, מכנסי אימון",,1,1,195,,,https://activebrands.co.il/wp-content/uploads/2025/05/IFS-SHORTS-RETRO-BLACK-BLUE.jpeg,size,M,SHORTSCLASSIC-BKBU,1
SHORTS,BKBU,L,CLASSIC,ELASTICS,,SHORTSCLASSIC-BKBU-L,variation,"CLASSIC black blue, מכנסי אימון",,0,0,195,,,https://activebrands.co.il/wp-content/uploads/2025/05/IFS-SHORTS-RETRO-BLACK-BLUE.jpeg,size,L,SHORTSCLASSIC-BKBU,1
SHORTS,BKBU,XL,CLASSIC,ELASTICS,,SHORTSCLASSIC-BKBU-XL,variation,"CLASSIC black blue, מכנסי אימון",,0,0,195,,,https://activebrands.co.il/wp-content/uploads/2025/05/IFS-SHORTS-RETRO-BLACK-BLUE.jpeg,size,XL,SHORTSCLASSIC-BKBU,1
SHORTS,BKBU,XXL,CLASSIC,ELASTICS,,SHORTSCLASSIC-BKBU-XXL,variation,"CLASSIC black blue, מכנסי אימון",,0,0,195,,,https://activebrands.co.il/wp-content/uploads/2025/05/IFS-SHORTS-RETRO-BLACK-BLUE.jpeg,size,XXL,SHORTSCLASSIC-BKBU,1
SHORTS,BKBU,XXXL,CLASSIC,ELASTICS,,SHORTSCLASSIC-BKBU-XXXL,variation,"CLASSIC black blue, מכנסי אימון",,1,2,195,,,https://activebrands.co.il/wp-content/uploads/2025/05/IFS-SHORTS-RETRO-BLACK-BLUE.jpeg,size,XXXL,SHORTSCLASSIC-BKBU,1
,,,,,,,,,,,,,,,,,,,
,,,,,,SHORTSCLASSIC-GN,variable,"CLASSIC green, מכנסי אימון",,1,,,ביגוד,"מגן גוף, אגרוף תאילנדי, אגרוף",https://activebrands.co.il/wp-content/uploads/2025/02/IFS-SHORTS-GREEN.jpg,size,"S,M,L,4L,5L,XL,XXL",1,1
SHORTS,GN,S,CLASSIC,ELASTICS,,SHORTSCLASSIC-GN-S,variation,"CLASSIC green, מכנסי אימון",,0,0,195,,,https://activebrands.co.il/wp-content/uploads/2025/02/IFS-SHORTS-GREEN.jpg,size,S,SHORTSCLASSIC-GN,1
SHORTS,GN,M,CLASSIC,ELASTICS,,SHORTSCLASSIC-GN-M,variation,"CLASSIC green, מכנסי אימון",,1,7,195,,,https://activebrands.co.il/wp-content/uploads/2025/02/IFS-SHORTS-GREEN.jpg,size,M,SHORTSCLASSIC-GN,1
SHORTS,GN,L,CLASSIC,ELASTICS,,SHORTSCLASSIC-GN-L,variation,"CLASSIC green, מכנסי אימון",,1,8,195,,,https://activebrands.co.il/wp-content/uploads/2025/02/IFS-SHORTS-GREEN.jpg,size,L,SHORTSCLASSIC-GN,1
SHORTS,GN,XL,CLASSIC,ELASTICS,,SHORTSCLASSIC-GN-XL,variation,"CLASSIC green, מכנסי אימון",,1,12,195,,,https://activebrands.co.il/wp-content/uploads/2025/02/IFS-SHORTS-GREEN.jpg,size,XL,SHORTSCLASSIC-GN,1
SHORTS,GN,XXL,CLASSIC,ELASTICS,,SHORTSCLASSIC-GN-XXL,variation,"CLASSIC green, מכנסי אימון",,0,0,195,,,https://activebrands.co.il/wp-content/uploads/2025/02/IFS-SHORTS-GREEN.jpg,size,XXL,SHORTSCLASSIC-GN,1
SHORTS,GN,XXXL,CLASSIC,ELASTICS,,SHORTSCLASSIC-GN-XXXL,variation,"CLASSIC green, מכנסי אימון",,0,0,195,,,https://activebrands.co.il/wp-content/uploads/2025/02/IFS-SHORTS-GREEN.jpg,size,XXXL,SHORTSCLASSIC-GN,1
,,,,,,,,,,,,,,,,,,,
,,,,,,HGFC-BK,variable,"FULL COVERAGE black ,מגן ראש עור",,1,,,מגני ראש,"שק אגרוף, אגרוף תאילנדי, אגרוף",https://activebrands.co.il/wp-content/uploads/2025/05/TKHGPT_OC.webp,size,"XL,S,M,L",1,1
HG,BK,XL,FC,HEAD GUARD,,HGFC-BK-XL,variation,"FULL COVERAGE black ,מגן ראש עור",,0,0,460,,,https://activebrands.co.il/wp-content/uploads/2025/05/TKHGPT_OC.webp,size,XL,HGFC-BK,1
HG,BK,S,FC,HEAD GUARD,,HGFC-BK-S,variation,"FULL COVERAGE black ,מגן ראש עור",,0,0,460,,,https://activebrands.co.il/wp-content/uploads/2025/05/TKHGPT_OC.webp,size,S,HGFC-BK,1
HG,BK,M,FC,HEAD GUARD,,HGFC-BK-M,variation,"FULL COVERAGE black ,מגן ראש עור",,0,0,460,,,https://activebrands.co.il/wp-content/uploads/2025/05/TKHGPT_OC.webp,size,M,HGFC-BK,1
HG,BK,L,FC,HEAD GUARD,,HGFC-BK-L,variation,"FULL COVERAGE black ,מגן ראש עור",,1,1,460,,,https://activebrands.co.il/wp-content/uploads/2025/05/TKHGPT_OC.webp,size,L,HGFC-BK,1
,,,,,,,,,,,,,,,,,,,
,,,,,,HGFC- WH,variable,"FULL COVERAGE white ,מגן ראש עור",,1,,,מגני ראש,"שק אגרוף, אגרוף תאילנדי, אגרוף",https://activebrands.co.il/wp-content/uploads/2025/05/TKHGPT_OC.webp,size,"XL,S,M,L",1,1
HG,WH,XL,FC,HEAD GUARD,,HGFC-WH-XL,variation,"FULL COVERAGE white ,מגן ראש עור",,0,0,460,,,https://activebrands.co.il/wp-content/uploads/2025/05/TKHGPT_OC.webp,size,XL,HGFC- WH,1
HG,WH,S,FC,HEAD GUARD,,HGFC-WH-S,variation,"FULL COVERAGE white ,מגן ראש עור",,0,0,460,,,https://activebrands.co.il/wp-content/uploads/2025/05/TKHGPT_OC.webp,size,S,HGFC- WH,1
HG,WH,M,FC,HEAD GUARD,,HGFC-WH-M,variation,"FULL COVERAGE white ,מגן ראש עור",,1,3,460,,,https://activebrands.co.il/wp-content/uploads/2025/05/TKHGPT_OC.webp,size,M,HGFC- WH,1
HG,WH,L,FC,HEAD GUARD,,HGFC-WH-L,variation,"FULL COVERAGE white ,מגן ראש עור",,1,2,460,,,https://activebrands.co.il/wp-content/uploads/2025/05/TKHGPT_OC.webp,size,L,HGFC- WH,1
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,BELLYPRO-BELLY&THIGH PROTEC-BK,variable,BELLYPRO-BELLY&THIGH PROTECTOR black,,0,,,ציוד מאמנים,"מגן גוף, אגרוף תאילנדי, אגרוף",https://activebrands.co.il/wp-content/uploads/2025/02/BELLYTHIGH-PROTEC-BK.jpg,size,"S,M,L,XL",1,1
BELLYPRO,BK,S,BELLY&THIGH PROTEC,TRAINERS,,BELLYPRO-BELLY&THIGH PROTEC-BK-S,variation,BELLYPRO-BELLY&THIGH PROTECTOR black,,0,0,1050,,,https://activebrands.co.il/wp-content/uploads-new/2021/05/belly-protector-bk.jpg,size,S,BELLYPRO-BELLY&THIGH PROTEC-BK,1
BELLYPRO,BK,M,BELLY&THIGH PROTEC,TRAINERS,,BELLYPRO-BELLY&THIGH PROTEC-BK-M,variation,BELLYPRO-BELLY&THIGH PROTECTOR black,,0,0,1050,,,https://activebrands.co.il/wp-content/uploads-new/2021/05/belly-protector-bk.jpg,size,M,BELLYPRO-BELLY&THIGH PROTEC-BK,1
BELLYPRO,BK,L,BELLY&THIGH PROTEC,TRAINERS,,BELLYPRO-BELLY&THIGH PROTEC-BK-L,variation,BELLYPRO-BELLY&THIGH PROTECTOR black,,0,0,1050,,,https://activebrands.co.il/wp-content/uploads-new/2021/05/belly-protector-bk.jpg,size,L,BELLYPRO-BELLY&THIGH PROTEC-BK,1
BELLYPRO,BK,XL,BELLY&THIGH PROTEC,TRAINERS,,BELLYPRO-BELLY&THIGH PROTEC-BK-XL,variation,BELLYPRO-BELLY&THIGH PROTECTOR black,,0,0,1050,,,https://activebrands.co.il/wp-content/uploads-new/2021/05/belly-protector-bk.jpg,size,XL,BELLYPRO-BELLY&THIGH PROTEC-BK,1
,,,,,,,,,,,,,,,,,,,
,,,,,,BGDRAGON-WH,variable,"DRAGON  white,כפפות איגרוף עור",כפפות האגרוף מסדרת BLEND 01 עשויות עור מלא בעבודת יד,0,0,,כפפות איגרוף,"אגרוף, אגרוף תאילנדי, כפפות, כפפות לחימה",https://activebrands.co.il/wp-content/uploads/2025/02/BG-DRAGON-WH.jpg,weight,"8OZ, 10OZ, 12OZ, 14OZ, 16OZ",1,1
BG,WH,8,DRAGON,BOXING GLOVES,,BGDRAGON-WH-8,variation,"DRAGON  white,כפפות איגרוף עור",,0,0,545,,,https://activebrands.co.il/wp-content/uploads/2025/02/BG-DRAGON-WH.jpg,weight,8OZ,BGDRAGON-WH,1
BG,WH,10,DRAGON,BOXING GLOVES,,BGDRAGON-WH-10,variation,"DRAGON  white,כפפות איגרוף עור",,0,0,545,,,https://activebrands.co.il/wp-content/uploads/2025/02/BG-DRAGON-WH.jpg,weight,10OZ,BGDRAGON-WH,1
BG,WH,12,DRAGON,BOXING GLOVES,,BGDRAGON-WH-12,variation,"DRAGON  white,כפפות איגרוף עור",,0,0,545,,,https://activebrands.co.il/wp-content/uploads/2025/02/BG-DRAGON-WH.jpg,weight,12OZ,BGDRAGON-WH,1
BG,WH,14,DRAGON,BOXING GLOVES,,BGDRAGON-WH-14,variation,"DRAGON  white,כפפות איגרוף עור",,0,0,545,,,https://activebrands.co.il/wp-content/uploads/2025/02/BG-DRAGON-WH.jpg,weight,14OZ,BGDRAGON-WH,1
BG,WH,16,DRAGON,BOXING GLOVES,,BGDRAGON-WH-16,variation,"DRAGON  white,כפפות איגרוף עור",,0,0,545,,,https://activebrands.co.il/wp-content/uploads/2025/02/BG-DRAGON-WH.jpg,weight,16OZ,BGDRAGON-WH,1
,,,,,,,,,,,,,,,,,,,
,,,,,,BGDRAGON-BK,variable,"DRAGON  black,כפפות איגרוף עור",כפפות האגרוף מסדרת BLEND 01 עשויות עור מלא בעבודת יד,0,0,,כפפות איגרוף,"אגרוף, אגרוף תאילנדי, כפפות, כפפות לחימה",https://activebrands.co.il/wp-content/uploads/2025/02/BG-DRAGON-BK.jpg,weight,"8OZ, 10OZ, 12OZ, 14OZ, 16OZ",1,1
BG,BK,8,DRAGON,BOXING GLOVES,,BGDRAGON-BK-8,variation,"DRAGON  black,כפפות איגרוף עור",,0,0,545,,,https://activebrands.co.il/wp-content/uploads/2025/02/BG-DRAGON-BK.jpg,weight,8OZ,BGDRAGON-BK,1
BG,BK,10,DRAGON,BOXING GLOVES,,BGDRAGON-BK-10,variation,"DRAGON  black,כפפות איגרוף עור",,0,0,545,,,https://activebrands.co.il/wp-content/uploads/2025/02/BG-DRAGON-BK.jpg,weight,10OZ,BGDRAGON-BK,1
BG,BK,12,DRAGON,BOXING GLOVES,,BGDRAGON-BK-12,variation,"DRAGON  black,כפפות איגרוף עור",,0,0,545,,,https://activebrands.co.il/wp-content/uploads/2025/02/BG-DRAGON-BK.jpg,weight,12OZ,BGDRAGON-BK,1
BG,BK,14,DRAGON,BOXING GLOVES,,BGDRAGON-BK-14,variation,"DRAGON  black,כפפות איגרוף עור",,0,0,545,,,https://activebrands.co.il/wp-content/uploads/2025/02/BG-DRAGON-BK.jpg,weight,14OZ,BGDRAGON-BK,1
BG,BK,16,DRAGON,BOXING GLOVES,,BGDRAGON-BK-16,variation,"DRAGON  black,כפפות איגרוף עור",,0,0,545,,,https://activebrands.co.il/wp-content/uploads/2025/02/BG-DRAGON-BK.jpg,weight,16OZ,BGDRAGON-BK,1
,,,,,,,,,,,,,,,,,,,
FMA,BK,F,TRAINERS,FOCUS MITTS,,FMA-BK,simple,"AIR"" Focus mitts, black"" זוג כריות אימון עור מלא עם כרית אויר",,1,3,695,,,https://activebrands.co.il/wp-content/uploads/2025/06/FMABK.webp,color,BK,FMA-BK,1
FMA,WH,F,TRAINERS,FOCUS MITTS,,FMA-WH,simple,"AIR"" Focus mitts, white"" זוג כריות אימון עור מלא עם כרית אויר",,1,3,695,,,https://activebrands.co.il/wp-content/uploads/2025/06/FMAWH.jpg,color,WH,FMA-WH,1
,,,,,,,,,,,,,,,,,,,
ROPE,,3M,ROPE,,ROPE,ROPE-3M,simple,"THAI SKIPPING ROPE, חבל קפיצה תאילנדי עבה",,1,36,65,שונות,,https://activebrands.co.il/wp-content/uploads/2025/02/ROPE.webp,size,3M,ROPE-3M,1
,,,,,,,,,,,,,,,,,,,
,,,,,,HBHEAVY BAG-BK,variable,"HEAVY BAG black, שק איגרוף עור מלא",,1,,,ציוד מאמנים,"שק אגרוף, אגרוף תאילנדי, אגרוף",,size,"M,L,XL,XXL",1,1
HB,BK,XL,HEAVY BAG,TRAINERS,,HBHEAVY BAG-BK-XL,variation,"HEAVY BAG black, שק איגרוף עור מלא",,0,0,1500,,,https://activebrands.co.il/wp-content/uploads/2025/08/FSHB.png,size,XL,BBHB-BK,1
HB,BK,XXL,HEAVY BAG,TRAINERS,,HBHEAVY BAG-BK-XXL,variation,"HEAVY BAG black, שק איגרוף עור מלא",,1,3,1750,,,https://activebrands.co.il/wp-content/uploads/2025/08/FSHB.png,size,XXL,BBHB-BK,1
,,,,,,,,,,,,,,,,,,,
,,,,,,BGCLASSIC-TEAL,variable,"INFIGHTSTYLE CLASSIC teal,כפפות איגרוף עור","כפפות האגרוף מסדרת CLASSIC עשויות עור מלא בעבודת יד, בעיצוב קלאסי",1,,,כפפות איגרוף,"אגרוף, אגרוף תאילנדי, כפפות, כפפות לחימה",https://activebrands.co.il/wp-content/uploads/2025/08/IMG_7625_900x.jpg,weight,"8OZ, 10OZ, 12OZ, 14OZ, 16OZ",1,1
BG,TEAL,8,CLASSIC,BOXING GLOVES,,BGCLASSIC-TEAL-8,variation,"INFIGHTSTYLE CLASSIC teal,כפפות איגרוף עור",,0,0,436,,,https://activebrands.co.il/wp-content/uploads/2025/08/IMG_7625_900x.jpg,weight,8OZ,BGCLASSIC-TEAL,1
BG,TEAL,10,CLASSIC,BOXING GLOVES,,BGCLASSIC-TEAL-10,variation,"INFIGHTSTYLE CLASSIC teal,כפפות איגרוף עור",,1,4,436,,,https://activebrands.co.il/wp-content/uploads/2025/08/IMG_7625_900x.jpg,weight,10OZ,BGCLASSIC-TEAL,1
BG,TEAL,12,CLASSIC,BOXING GLOVES,,BGCLASSIC-TEAL-12,variation,"INFIGHTSTYLE CLASSIC teal,כפפות איגרוף עור",,1,1,436,,,https://activebrands.co.il/wp-content/uploads/2025/08/IMG_7625_900x.jpg,weight,12OZ,BGCLASSIC-TEAL,1
BG,TEAL,14,CLASSIC,BOXING GLOVES,,BGCLASSIC-TEAL-14,variation,"INFIGHTSTYLE CLASSIC teal,כפפות איגרוף עור",,1,10,436,,,https://activebrands.co.il/wp-content/uploads/2025/08/IMG_7625_900x.jpg,weight,14OZ,BGCLASSIC-TEAL,1
BG,TEAL,16,CLASSIC,BOXING GLOVES,,BGCLASSIC-TEAL-16,variation,"INFIGHTSTYLE CLASSIC teal,כפפות איגרוף עור",,1,4,436,,,https://activebrands.co.il/wp-content/uploads/2025/08/IMG_7625_900x.jpg,weight,16OZ,BGCLASSIC-TEAL,1
,,,,,,,,,,,,,,,,,,,
,,,,,,BGCLASSIC-LBU,variable,"INFIGHTSTYLE CLASSIC boxing gloves light blue,כפפות איגרוף עור","כפפות האגרוף מסדרת CLASSIC עשויות עור מלא בעבודת יד, בעיצוב קלאסי",1,,,כפפות איגרוף,"אגרוף, אגרוף תאילנדי, כפפות, כפפות לחימה",https://activebrands.co.il/wp-content/uploads/2025/08/download-1.jpg,weight,"8OZ, 10OZ, 12OZ, 14OZ, 16OZ",1,1
BG,LBU,8,CLASSIC,BOXING GLOVES,,BGCLASSIC-LBU-8,variation,"INFIGHTSTYLE CLASSIC boxing gloves light blue,כפפות איגרוף עור",,0,0,436,,,https://activebrands.co.il/wp-content/uploads/2025/08/download-1.jpg,weight,8OZ,BGCLASSIC-LBU,1
BG,LBU,10,CLASSIC,BOXING GLOVES,,BGCLASSIC-LBU-10,variation,"INFIGHTSTYLE CLASSIC boxing gloves light blue,כפפות איגרוף עור",,0,0,436,,,https://activebrands.co.il/wp-content/uploads/2025/08/download-1.jpg,weight,10OZ,BGCLASSIC-LBU,1
BG,LBU,12,CLASSIC,BOXING GLOVES,,BGCLASSIC-LBU-12,variation,"INFIGHTSTYLE CLASSIC boxing gloves light blue,כפפות איגרוף עור",,0,0,436,,,https://activebrands.co.il/wp-content/uploads/2025/08/download-1.jpg,weight,12OZ,BGCLASSIC-LBU,1
BG,LBU,14,CLASSIC,BOXING GLOVES,,BGCLASSIC-LBU-14,variation,"INFIGHTSTYLE CLASSIC boxing gloves light blue,כפפות איגרוף עור",,1,6,436,,,https://activebrands.co.il/wp-content/uploads/2025/08/download-1.jpg,weight,14OZ,BGCLASSIC-LBU,1
BG,LBU,16,CLASSIC,BOXING GLOVES,,BGCLASSIC-LBU-16,variation,"INFIGHTSTYLE CLASSIC boxing gloves light blue,כפפות איגרוף עור",,1,1,436,,,https://activebrands.co.il/wp-content/uploads/2025/08/download-1.jpg,weight,16OZ,BGCLASSIC-LBU,1
,,,,,,,,,,,,,,,,,,,
,,,,,,BGCLASSIC-MAROON,variable,"INFIGHTSTYLE CLASSIC boxing gloves maroon,כפפות איגרוף עור","כפפות האגרוף מסדרת CLASSIC עשויות עור מלא בעבודת יד, בעיצוב קלאסי",1,,,כפפות איגרוף,"אגרוף, אגרוף תאילנדי, כפפות, כפפות לחימה",https://activebrands.co.il/wp-content/uploads/2025/08/images-6.jpg,weight,"8OZ, 10OZ, 12OZ, 14OZ, 16OZ",1,1
BG,MAROON,8,CLASSIC,BOXING GLOVES,,BGCLASSIC-MAROON-8,variation,"INFIGHTSTYLE CLASSIC boxing gloves maroon,כפפות איגרוף עור",,0,0,436,,,https://activebrands.co.il/wp-content/uploads/2025/08/images-6.jpg,weight,8OZ,BGCLASSIC-MAROON,1
BG,MAROON,10,CLASSIC,BOXING GLOVES,,BGCLASSIC-MAROON-10,variation,"INFIGHTSTYLE CLASSIC boxing gloves maroon,כפפות איגרוף עור",,0,0,436,,,https://activebrands.co.il/wp-content/uploads/2025/08/images-6.jpg,weight,10OZ,BGCLASSIC-MAROON,1
BG,MAROON,12,CLASSIC,BOXING GLOVES,,BGCLASSIC-MAROON-12,variation,"INFIGHTSTYLE CLASSIC boxing gloves maroon,כפפות איגרוף עור",,1,1,436,,,https://activebrands.co.il/wp-content/uploads/2025/08/images-6.jpg,weight,12OZ,BGCLASSIC-MAROON,1
BG,MAROON,14,CLASSIC,BOXING GLOVES,,BGCLASSIC-MAROON-14,variation,"INFIGHTSTYLE CLASSIC boxing gloves maroon,כפפות איגרוף עור",,1,5,436,,,https://activebrands.co.il/wp-content/uploads/2025/08/images-6.jpg,weight,14OZ,BGCLASSIC-MAROON,1
BG,MAROON,16,CLASSIC,BOXING GLOVES,,BGCLASSIC-MAROON-16,variation,"INFIGHTSTYLE CLASSIC boxing gloves maroon,כפפות איגרוף עור",,1,4,436,,,https://activebrands.co.il/wp-content/uploads/2025/08/images-6.jpg,weight,16OZ,BGCLASSIC-MAROON,1
