Box#,product,brand,class,MODEL,SIZE ,Color,SKU,UNIT,date added,PICTURE,QTY,image,title
101,HATS,TKB,CLOTHING,HATS,F,F,HATS-F-F,PIECE,,,0,,
102,SHORTS,TKB,ELASTICS,Ratro,4L,BKBU,SHORTSRatro-BKBU-4L,PIECE,,,1,https://activebrands.co.il/wp-content/uploads-new/2023/01/IMG_5083-01-scaled.jpeg,THAI SHORTS black blue
102,SHORTS,TKB,ELASTICS,Ratro,XL,BKYW,SHORTSRatro-BKYW-XL,PIECE,,,7,https://activebrands.co.il/wp-content/uploads-new/2021/11/IMG_5082-01-scaled.jpeg,THAI SHORTS black yellow
102,SHORTS,TKB,ELASTICS,Ratro,4L,BKYW,SHORTSRatro-BKYW-4L,PIECE,,,0,https://activebrands.co.il/wp-content/uploads-new/2021/11/IMG_5082-01-scaled.jpeg,THAI SHORTS black yellow
102,SHORTS,TKB,ELASTICS,Ratro,4L,BKWH,SHORTSRatro-BKWH-4L,PIECE,,,0,https://activebrands.co.il/wp-content/uploads/2026/03/DSCF1216.jpg,THAI SHORTS black white
102,SHORTS,TKB,ELASTICS,Ratro,4L,BKRD,SHORTSRatro-BKRD-4L,PIECE,,,1,https://activebrands.co.il/wp-content/uploads/2026/03/DSCF1214.jpg,THAI SHORTS black red
102,SHORTS,TKB,ELASTICS,Ratro,4L,BKBK,SHORTSRatro-BKBK-4L,PIECE,,,0,https://activebrands.co.il/wp-content/uploads-new/2023/05/DSCF1206.jpg,THAI SHORTS black
102,SHORTS,TKB,ELASTICS,Ratro,L,BKWH,SHORTSRatro-BKWH-L,PIECE,,,8,https://activebrands.co.il/wp-content/uploads/2026/03/DSCF1216.jpg,THAI SHORTS black white
102,SHORTS,TKB,ELASTICS,Ratro,L,BKBK,SHORTSRatro-BKBK-L,PIECE,,,5,https://activebrands.co.il/wp-content/uploads-new/2023/05/DSCF1206.jpg,THAI SHORTS black
102,SHORTS,TKB,ELASTICS,Ratro,L,BKYW,SHORTSRatro-BKYW-L,PIECE,,,6,https://activebrands.co.il/wp-content/uploads-new/2021/11/IMG_5082-01-scaled.jpeg,THAI SHORTS black yellow
102,SHORTS,TKB,ELASTICS,Ratro,L,BKRD,SHORTSRatro-BKRD-L,PIECE,,,12,https://activebrands.co.il/wp-content/uploads/2026/03/DSCF1214.jpg,THAI SHORTS black red
102,SHORTS,TKB,ELASTICS,Ratro,L,BKBU,SHORTSRatro-BKBU-L,PIECE,,,10,https://activebrands.co.il/wp-content/uploads-new/2023/01/IMG_5083-01-scaled.jpeg,THAI SHORTS black blue
102,SHORTS,TKB,ELASTICS,Ratro,XL,BKWH,SHORTSRatro-BKWH-XL,PIECE,,,9,https://activebrands.co.il/wp-content/uploads/2026/03/DSCF1216.jpg,THAI SHORTS black white
102,SHORTS,TKB,ELASTICS,Ratro,XL,BKRD,SHORTSRatro-BKRD-XL,PIECE,,,9,https://activebrands.co.il/wp-content/uploads/2026/03/DSCF1214.jpg,THAI SHORTS black red
102,SHORTS,TKB,ELASTICS,Ratro,XL,BKBU,SHORTSRatro-BKBU-XL,PIECE,,,11,https://activebrands.co.il/wp-content/uploads-new/2023/01/IMG_5083-01-scaled.jpeg,THAI SHORTS black blue
102,SHORTS,TKB,ELASTICS,RATRO,XL,BKBK,SHORTSRATRO-BKBK-XL,PIECE,,,14,https://activebrands.co.il/wp-content/uploads-new/2023/05/DSCF1206.jpg,THAI SHORTS black
102,SHORTS,TKB,ELASTICS,Ratro,XXL,BKWH,SHORTSRatro-BKWH-XXL,PIECE,,,7,https://activebrands.co.il/wp-content/uploads/2026/03/DSCF1216.jpg,THAI SHORTS black white
102,SHORTS,TKB,ELASTICS,Ratro,XXL,BKYW,SHORTSRatro-BKYW-XXL,PIECE,,,2,https://activebrands.co.il/wp-content/uploads-new/2021/11/IMG_5082-01-scaled.jpeg,THAI SHORTS black yellow
102,SHORTS,TKB,ELASTICS,Ratro,XXL,BKBU,SHORTSRatro-BKBU-XXL,PIECE,,,10,https://activebrands.co.il/wp-content/uploads-new/2023/01/IMG_5083-01-scaled.jpeg,THAI SHORTS black blue
102,SHORTS,TKB,ELASTICS,Ratro,XXL,BKBK,SHORTSRatro-BKBK-XXL,PIECE,,,9,https://activebrands.co.il/wp-content/uploads-new/2023/05/DSCF1206.jpg,THAI SHORTS black
102,SHORTS,TKB,ELASTICS,Ratro,XXL,BKRD,SHORTSRatro-BKRD-XXL,PIECE,,,8,https://activebrands.co.il/wp-content/uploads/2026/03/DSCF1214.jpg,THAI SHORTS black red
102,SHORTS,TKB,ELASTICS,Ratro,XXXL,BKYW,SHORTSRatro-BKYW-XXXL,PIECE,,,0,,
102,SHORTS,TKB,ELASTICS,Ratro,XXXL,BKWH,SHORTSRatro-BKWH-XXXL,PIECE,,,0,,
102,SHORTS,TKB,ELASTICS,Ratro,XXXL,BKRD,SHORTSRatro-BKRD-XXXL,PIECE,,,0,,
102,SHORTS,TKB,ELASTICS,Ratro,XXXL,BKBU,SHORTSRatro-BKBU-XXXL,PIECE,,,0,,
102,SHORTS,TKB,ELASTICS,Ratro,XXXL,BKBK,SHORTSRatro-BKBK-XXXL,PIECE,,,0,,
103,SHORTS,TKB,ELASTICS,Geisha,4L,GRAPHIC,SHORTSGeisha-GRAPHIC-4L,PIECE,bc,,15,https://activebrands.co.il/wp-content/uploads/2026/03/shorts-hanuman.jpg,Geisha graphic
103,SHORTS,TKB,ELASTICS,Hanuman,4L,GRAPHIC,SHORTSHanuman-GRAPHIC-4L,PIECE,bc,,19,https://activebrands.co.il/wp-content/uploads/2026/03/shorts-geisha.jpg,Hanuman graphic
103,SHORTS,TKB,ELASTICS,Geisha,XL,GRAPHIC,SHORTSGeisha-GRAPHIC-XL,PIECE,bc,,4,https://activebrands.co.il/wp-content/uploads/2026/03/shorts-hanuman.jpg,Geisha graphic
103,SHORTS,TKB,ELASTICS,Geisha,L,GRAPHIC,SHORTSGeisha-GRAPHIC-L,PIECE,bc,,0,https://activebrands.co.il/wp-content/uploads/2026/03/shorts-hanuman.jpg,Geisha graphic
103,SHORTS,TKB,ELASTICS,Hanuman,L,GRAPHIC,SHORTSHanuman-GRAPHIC-L,PIECE,bc,,0,https://activebrands.co.il/wp-content/uploads/2026/03/shorts-geisha.jpg,Hanuman graphic
103,SHORTS,TKB,ELASTICS,Hanuman,XL,GRAPHIC,SHORTSHanuman-GRAPHIC-XL,PIECE,bc,,8,https://activebrands.co.il/wp-content/uploads/2026/03/shorts-geisha.jpg,Hanuman graphic
103,SHORTS,TKB,ELASTICS,Geisha,XXL,GRAPHIC,SHORTSGeisha-GRAPHIC-XXL,PIECE,bc,,19,https://activebrands.co.il/wp-content/uploads/2026/03/shorts-hanuman.jpg,Geisha graphic
103,SHORTS,TKB,ELASTICS,Hanuman,XXL,GRAPHIC,SHORTSHanuman-GRAPHIC-XXL,PIECE,bc,,17,https://activebrands.co.il/wp-content/uploads/2026/03/shorts-geisha.jpg,Hanuman graphic
103,SHORTS,TKB,ELASTICS,Geisha,XXXL,GRAPHIC,SHORTSGeisha-GRAPHIC-XXXL,PIECE,bc,,0,,
103,SHORTS,TKB,ELASTICS,Hanuman,XXXL,GRAPHIC,SHORTSHanuman-GRAPHIC-XXXL,PIECE,bc,,0,,
104,SHORTS,TKB,ELASTICS,202,4L,BKRD,SHORTS202-BKRD-4L,PIECE,22-Mar,,6,https://activebrands.co.il/wp-content/uploads/2026/03/DSCF1207.jpg,SHORTS black red
104,SHORTS,TKB,ELASTICS,202,4L,BKBU,SHORTS202-BKBU-4L,PIECE,bc,,4,https://activebrands.co.il/wp-content/uploads/2026/03/DSCF1218.jpg,SHORTS black blue
104,SHORTS,TKB,ELASTICS,226,4L,BU,SHORTS226-BU-4L,PIECE,22-Mar,,6,https://activebrands.co.il/wp-content/uploads/2026/03/DSCF1211.jpg,SHORTS blue
104,SHORTS,TKB,ELASTICS,202,L,BKPK,SHORTS-202-BKPK-L,PIECE,bc,,0,https://activebrands.co.il/wp-content/uploads/2026/03/DSCF1213.jpg,SHORTS black pink
104,SHORTS,TKB,ELASTICS,202,L,BKPK,SHORTS202-BKPK-L,PIECE,21-Mar,,0,https://activebrands.co.il/wp-content/uploads/2026/03/DSCF1213.jpg,SHORTS black pink
104,SHORTS,TKB,ELASTICS,226,L,BU,SHORTS-226-BU-L,PIECE,bc,,0,https://activebrands.co.il/wp-content/uploads/2026/03/DSCF1211.jpg,SHORTS blue
104,SHORTS,TKB,ELASTICS,202,M,BKPK,SHORTS202-BKPK-M,PIECE,bc,,0,https://activebrands.co.il/wp-content/uploads/2026/03/DSCF1213.jpg,SHORTS black pink
104,SHORTS,TKB,ELASTICS,202,XL,BKRD,SHORTS202-BKRD-XL,PIECE,bc,,0,https://activebrands.co.il/wp-content/uploads/2026/03/DSCF1207.jpg,SHORTS black red
104,SHORTS,TKB,ELASTICS,202,XL,BKPK,SHORTS202-BKPK-XL,PIECE,bc,,0,https://activebrands.co.il/wp-content/uploads/2026/03/DSCF1213.jpg,SHORTS black pink
104,SHORTS,TKB,ELASTICS,226,XL,BU,SHORTS-226-BU-XL,PIECE,22-Mar,,0,https://activebrands.co.il/wp-content/uploads/2026/03/DSCF1211.jpg,SHORTS blue
104,SHORTS,TKB,ELASTICS,202,XXL,BKBU,SHORTS202-BKBU-XXL,PIECE,22-Mar,,0,https://activebrands.co.il/wp-content/uploads/2026/03/DSCF1218.jpg,SHORTS black blue
104,SHORTS,TKB,ELASTICS,226,XXL,BU,SHORTS226-BU-XXL,PIECE,22-Mar,,0,https://activebrands.co.il/wp-content/uploads/2026/03/DSCF1211.jpg,SHORTS blue
104,SHORTS,TKB,ELASTICS,202,XXL,BKRD,SHORTS202-BKRD-XXL,PIECE,22-Mar,,0,https://activebrands.co.il/wp-content/uploads/2026/03/DSCF1207.jpg,SHORTS black red
106,EPAD,TKB,ELBOW PADS,EPAD,F,BK,EPAD-BK,PAIR,24-Sep,,60,https://activebrands.co.il/wp-content/uploads/2025/02/EPAD-BK.jpg,ELBOW PAD
106,EPAD,TKB,ELBOW PADS,EPAD,F,RD,EPAD-RD,PAIR,24-Sep,,66,https://activebrands.co.il/wp-content/uploads/2025/02/EPAD-RD.jpg,ELBOW PAD
106,ANKL,TKB,ELASTICS,ANKLE SUPPORTS,L,BK,ANKL-BK-L,PAIR,22-Mar,,6,https://activebrands.co.il/wp-content/uploads-new/2020/12/TKB-Accessory-0-11_50220.png,ANKLE SUPPORTS black
106,ANKL,TKB,ELASTICS,ANKLE SUPPORTS,M,BK,ANKL-BK-M,PAIR,22-Mar,,6,https://activebrands.co.il/wp-content/uploads-new/2020/12/TKB-Accessory-0-11_50220.png,ANKLE SUPPORTS black
106,ANKL,TKB,ELASTICS,ANKLE SUPPORTS,L,RD,ANKL-RD-L,PAIR,22-Mar,,0,,
106,ANKL,TKB,ELASTICS,ANKLE SUPPORTS,L,BU,ANKL-BU-L,PAIR,22-Mar,,0,https://activebrands.co.il/wp-content/uploads-new/2020/12/TKB-Accessory-0-11_50220.png,ANKLE SUPPORTS blue
106,BRA,TKB,CLOTHING,BRA TANK TOP,M,RDWH,BRA-RDWH-M,PIECE,22-Mar,,4,https://activebrands.co.il/wp-content/uploads/2026/03/ChatGPT-Image-Mar-3-2026-04_07_58-PM.jpg,TKB sports bra
106,BRA,TKB,CLOTHING,BRA TANK TOP,S,RDWH,BRA-RDWH-S,PIECE,22-Mar,,6,https://activebrands.co.il/wp-content/uploads/2026/03/ChatGPT-Image-Mar-3-2026-04_07_58-PM.jpg,TKB sports bra
106,ANKL,TKB,ELASTICS,ANKLE SUPPORTS,M,RD,ANKL-RD-M,PAIR,22-Mar,,0,,
106,ANKL,TKB,ELASTICS,ANKLE SUPPORTS,M,BU,ANKL-BU-M,PAIR,22-Mar,,0,https://activebrands.co.il/wp-content/uploads-new/2020/12/TKB-Accessory-0-11_50220.png,ANKLE SUPPORTS blue
106,ANKL,TKB,ELASTICS,ANKLE SUPPORTS,S,BK,ANKL-BK-S,PAIR,,,0,https://activebrands.co.il/wp-content/uploads-new/2020/12/TKB-Accessory-0-11_50220.png,ANKLE SUPPORTS black
106,ANKL,TKB,ELASTICS,ANKLE SUPPORTS,S,RD,ANKL-RD-S,PAIR,,,0,,
106,ANKL,TKB,ELASTICS,ANKLE SUPPORTS,S,BU,ANKL-BU-S,PAIR,,,5,https://activebrands.co.il/wp-content/uploads-new/2020/12/TKB-Accessory-0-11_50220.png,ANKLE SUPPORTS blue
107,SAUNA,TKB,CLOTHING,SAUNA SUITS,XXL,BK,SAUNA-BK-XXL,PIECE,22-Mar,,1,https://activebrands.co.il/wp-content/uploads/2025/02/SAUNA.jpg,TOP KING SAUNA SUIT BLACK
107,KPED,TKB,ELASTICS,knee pad,F,BK,KPED,PAIR,bc,???,0,,
107,SAUNA,TKB,CLOTHING,SAUNA SUITS,L,BK,SAUNA-BK-L,PIECE,22-Mar,,1,https://activebrands.co.il/wp-content/uploads/2025/02/SAUNA.jpg,TOP KING SAUNA SUIT BLACK
107,SAUNA,TKB,CLOTHING,SAUNA SUITS,M,BK,SAUNA-BK-M,PIECE,22-Mar,,2,https://activebrands.co.il/wp-content/uploads/2025/02/SAUNA.jpg,TOP KING SAUNA SUIT BLACK
107,SAUNA,TKB,CLOTHING,SAUNA SUITS,S,BK,SAUNA-BK-S,PIECE,21-Mar,,1,https://activebrands.co.il/wp-content/uploads/2025/02/SAUNA.jpg,TOP KING SAUNA SUIT BLACK
107,SAUNA,TKB,CLOTHING,SAUNA SUITS,XL,BK,SAUNA-BK-XL,PIECE,22-Mar,,0,https://activebrands.co.il/wp-content/uploads/2025/02/SAUNA.jpg,TOP KING SAUNA SUIT BLACK
108,ROPE,TKB,ROPE,,3M,,ROPE-3M,PIECE,,,36,https://activebrands.co.il/wp-content/uploads/2025/02/ROPE.webp,THAI SKIPPING ROPE
108,GROIN,ELSE,GROIN PROTECTOR,FABRIC,XL,BK,GROINFABRIC-BK-XL,PIECE,,,2,https://activebrands.co.il/wp-content/uploads/2026/03/ChatGPT-Image-Mar-3-2026-07_43_28-PM.jpg,GROIN PROTECTOR
108,GROIN,ELSE,GROIN PROTECTOR,FABRIC,L,BK,GROINFABRIC-BK-L,PIECE,,,14,https://activebrands.co.il/wp-content/uploads/2026/03/ChatGPT-Image-Mar-3-2026-07_43_28-PM.jpg,GROIN PROTECTOR
108,GROIN,ELSE,GROIN PROTECTOR,FABRIC,M,BK,GROINFABRIC-BK-M,PIECE,,,35,https://activebrands.co.il/wp-content/uploads/2026/03/ChatGPT-Image-Mar-3-2026-07_43_28-PM.jpg,GROIN PROTECTOR
108,GROIN,TKB,GROIN PROTECTOR,METAL,L,BK,GROIN-METAL-BK-L,PIECE,,,20,https://activebrands.co.il/wp-content/uploads-new/2021/10/groin-protector-metal.jpg,GROIN PROTECTOR
108,GROIN,TKB,GROIN PROTECTOR,METAL,M,BK,GROIN-METAL-BK-M,PIECE,,,18,https://activebrands.co.il/wp-content/uploads-new/2021/10/groin-protector-metal.jpg,GROIN PROTECTOR
108,GROIN,ELSE,GROIN PROTECTOR,FABRIC,S,BK,GROINFABRIC-BK-S,PIECE,,,0,https://activebrands.co.il/wp-content/uploads/2026/03/ChatGPT-Image-Mar-3-2026-07_43_28-PM.jpg,GROIN PROTECTOR
108,GROIN,TKB,GROIN PROTECTOR,METAL,S,BK,GROIN-METAL-BK-S,PIECE,,,0,https://activebrands.co.il/wp-content/uploads-new/2021/10/groin-protector-metal.jpg,GROIN PROTECTOR
108,GROIN,TKB,GROIN PROTECTOR,METAL,XL,BK,GROIN-METAL-BK-XL,PIECE,,,10,https://activebrands.co.il/wp-content/uploads-new/2021/10/groin-protector-metal.jpg,GROIN PROTECTOR
110,HWR,TKB,ELASTICS,HAND WRAPS,F,RD,HWR-RD,PAIR,22-Mar,,186,https://activebrands.co.il/wp-content/uploads/2026/03/TKB-Accessory-0-58_50-1.jpg,HAND WRAPS RED
110,HWR,TKB,ELASTICS,HAND WRAPS,F,PK,HWR-PK,PAIR,22-Mar,,32,https://activebrands.co.il/wp-content/uploads/2026/03/TKB-Accessory-0-58_50-1.jpg,HAND WRAPS PINK
110,HWR,TKB,ELASTICS,HAND WRAPS,F,BK,HWR-BK,PAIR,22-Mar,,172,https://activebrands.co.il/wp-content/uploads/2026/03/TKB-Accessory-0-58_50-1.jpg,HAND WRAPS BLACK
110,HWR,TKB,ELASTICS,HAND WRAPS,F,BU,HWR-BU,PAIR,22-Mar,,205,https://activebrands.co.il/wp-content/uploads/2026/03/TKB-Accessory-0-58_50-1.jpg,HAND WRAPS BLUE
110,HWR,TKB,ELASTICS,HAND WRAPS,F,WH,HWR-WH,PAIR,22-Mar,,0,https://activebrands.co.il/wp-content/uploads/2026/03/TKB-Accessory-0-58_50-1.jpg,HAND WRAPS WHITE
112,ABDOMINAL,TKB,TRAINERS,ABDOMINAL PROTECTOR,XL,BK,ABDOMINAL-BK-XL,PIECE,24-May,,3,https://activebrands.co.il/wp-content/uploads/2021/10/abdominal-protector-bk.jpg,ABDOMINAL PROTECTION black
112,ABDOMINAL,TKB,TRAINERS,ABDOMINAL PROTECTOR,L,BK,ABDOMINAL-BK-L,PIECE,22-Oct,,5,https://activebrands.co.il/wp-content/uploads/2021/10/abdominal-protector-bk.jpg,ABDOMINAL PROTECTION black
112,ABDOMINAL,TKB,TRAINERS,ABDOMINAL PROTECTOR,M,BK,ABDOMINAL-BK-M,PIECE,22-Mar,,3,https://activebrands.co.il/wp-content/uploads/2021/10/abdominal-protector-bk.jpg,ABDOMINAL PROTECTION black
112,ABDOMINAL,TKB,TRAINERS,ABDOMINAL PROTECTOR,S,BK,ABDOMINAL-BK-S,PIECE,24-May,,2,https://activebrands.co.il/wp-content/uploads/2021/10/abdominal-protector-bk.jpg,ABDOMINAL PROTECTION black
113,BBHB,TKB,TRAINERS,HEAVY BAG,L,BK,BBHB-BK-L,PIECE,,,2,https://activebrands.co.il/wp-content/uploads-new/2021/10/tkbbhb-bk.jpg,HEAVY BAG black
113,BBHB,TKB,TRAINERS,HEAVY BAG,M,BK,BBHB-BK-M,PIECE,,,0,https://activebrands.co.il/wp-content/uploads-new/2021/10/tkbbhb-bk.jpg,HEAVY BAG black
114,BBHB,TKB,TRAINERS,HEAVY BAG,XXL,BK,BBHB-BK-XXL,PIECE,,,4,https://activebrands.co.il/wp-content/uploads-new/2021/10/tkbbhb-bk.jpg,HEAVY BAG black
114,BBHB,TKB,TRAINERS,HEAVY BAG,XL,BK,BBHB-BK-XL,PIECE,,,7,https://activebrands.co.il/wp-content/uploads-new/2021/10/tkbbhb-bk.jpg,HEAVY BAG black
117,BBTD,TKB,TRAINERS,TEAR DROP,XXL,BKYW,BBTD-BKYW-XXL,PIECE,,,2,https://activebrands.co.il/wp-content/uploads-new/2021/10/tear-drop-bk-yw.jpeg,TEAR DROP black yellow
117,BBTD,TKB,TRAINERS,TEAR DROP,L,BKYW,BBTD-BKYW-L,PIECE,,,2,https://activebrands.co.il/wp-content/uploads-new/2021/10/tear-drop-bk-yw.jpeg,TEAR DROP black yellow
117,BBTD,TKB,TRAINERS,TEAR DROP,L,BK-RD,BBTD-BK-RD-L,PIECE,,,0,,
117,BBTD,TKB,TRAINERS,TEAR DROP,M,BK-YW,BBTD-BK-YW-M,PIECE,,,0,https://activebrands.co.il/wp-content/uploads-new/2021/10/tear-drop-bk-yw.jpeg,TEAR DROP black yellow
117,BBTD,TKB,TRAINERS,TEAR DROP,M,BK-RD,BBTD-BK-RD-M,PIECE,,???,0,,
118,BBTD,TKB,TRAINERS,TEAR DROP,XXL,BKBK,BBTD-BKBK-XXL,PIECE,,,3,https://activebrands.co.il/wp-content/uploads/2026/03/ChatGPT-Image-Mar-3-2026-03_40_50-PM.jpg,TEAR DROP black yellow
118,BBTD,TKB,TRAINERS,TEAR DROP,XL,BK-YW,BBTD-BK-YW-XL,PIECE,,,0,https://activebrands.co.il/wp-content/uploads-new/2021/10/tear-drop-bk-yw.jpeg,TEAR DROP black yellow
118,BBTD,TKB,TRAINERS,TEAR DROP,XL,BK-RD,BBTD-BK-RD-XL,PIECE,,,0,,
118,BBTD,TKB,TRAINERS,TEAR DROP,XXL,BK-YW,BBTD-BK-YW-XXL,PIECE,,,0,https://activebrands.co.il/wp-content/uploads-new/2021/10/tear-drop-bk-yw.jpeg,TEAR DROP black yellow
118,BBTD,TKB,TRAINERS,TEAR DROP,XXL,BK-RD,BBTD-BK-RD-XXL,PIECE,,,0,,
120,BELLYPRO,TKB,TRAINERS,BELLY PROTECTOR,M,BK,BELLYPRO-BK-M,PIECE,,,3,https://activebrands.co.il/wp-content/uploads-new/2021/05/belly-protector-bk.jpg,BELLY PROTECTOR black
120,BELLYPRO,TKB,TRAINERS,BELLY PROTECTOR,S,BK,BELLYPRO-BK-S,PIECE,,,3,https://activebrands.co.il/wp-content/uploads-new/2021/05/belly-protector-bk.jpg,BELLY PROTECTOR black
121,BELLYPRO,TKB,TRAINERS,BELLY PROTECTOR,XL,BK,BELLYPRO-BK-XL,PIECE,bc,,7,https://activebrands.co.il/wp-content/uploads-new/2021/05/belly-protector-bk.jpg,BELLY PROTECTOR black
121,BELLYPRO,TKB,TRAINERS,BELLY PROTECTOR,L,BK,BELLYPRO-BK-L,PIECE,bc,,8,https://activebrands.co.il/wp-content/uploads-new/2021/05/belly-protector-bk.jpg,BELLY PROTECTOR black
122,BELLYPRO,TKB,TRAINERS,BELLY&THIGH PROTEC,XL,BK,BELLYPRO-BELLY&THIGH PROTEC-BK-XL,PIECE,,,1,https://activebrands.co.il/wp-content/uploads-new/2021/05/belly-protector-bk.jpg,BELLYPRO-BELLY&THIGH PROTECTOR black
122,BELLYPRO,TKB,TRAINERS,BELLY&THIGH PROTEC,L,BK,BELLYPRO-BELLY&THIGH PROTEC-BK-L,PIECE,,,0,https://activebrands.co.il/wp-content/uploads-new/2021/05/belly-protector-bk.jpg,BELLYPRO-BELLY&THIGH PROTECTOR black
122,BELLYPRO,TKB,TRAINERS,BELLY&THIGH PROTEC,M,BK,BELLYPRO-BELLY&THIGH PROTEC-BK-M,PIECE,,,0,https://activebrands.co.il/wp-content/uploads-new/2021/05/belly-protector-bk.jpg,BELLYPRO-BELLY&THIGH PROTECTOR black
123,BPRO,TKB,TRAINERS,Body Protector,S,BKSV,BPRO-BKSV-S,PIECE,bc,,1,https://activebrands.co.il/wp-content/uploads-new/2021/05/TKBDEM-01-BKSV.jpg,BODY PROTECTOR black silver
123,BPRO,TKB,TRAINERS,Body Protector,M,BK,BPRO-BK-M,PIECE,bc,,2,https://activebrands.co.il/wp-content/uploads/2023/10/TKBDPT-BK.jpg,BODY PROTECTOR black
124,BPRO,TKB,TRAINERS,BODY PROTECTOR,L,BK,BPRO-BK-L,PIECE,24-Sep,,2,https://activebrands.co.il/wp-content/uploads/2023/10/TKBDPT-BK.jpg,BODY PROTECTOR black
124,BPRO,TKB,TRAINERS,BODY PROTECTOR,XL,BK,BPRO-BK-XL,PIECE,24-Sep,,2,https://activebrands.co.il/wp-content/uploads/2023/10/TKBDPT-BK.jpg,BODY PROTECTOR black
125,FMU,TKB,TRAINERS,FOCUS MITTS,F,BK,FMU-BK,PAIR,bc,,5,https://activebrands.co.il/wp-content/uploads/2026/03/ChatGPT-Image-Mar-3-2026-06_48_34-PM.jpg,"""ULTIMATE"" Focus mitts"
125,FMP,TKB,TRAINERS,FOCUS MITTS,F,RD,FMP-RD,PAIR,bc,,2,https://activebrands.co.il/wp-content/uploads/2026/03/ChatGPT-Image-Mar-3-2026-06_23_45-PM.jpg,"""PROFESSIONAL"" Focus mitts red"
125,FMU,TKB,TRAINERS,FOCUS MITTS,F,BU,FMU-BU,PAIR,bc,,6,https://activebrands.co.il/wp-content/uploads/2026/03/ChatGPT-Image-Mar-3-2026-07_13_18-PM.jpg,"""ULTIMATE"" Focus mitts"
125,FMU,TKB,TRAINERS,FOCUS MITTS,F,RD,FMU-RD,PAIR,bc,,6,https://activebrands.co.il/wp-content/uploads/2026/03/ChatGPT-Image-Mar-3-2026-06_55_08-PM.jpg,"""ULTIMATE"" Focus mitts"
125,FMP,TKB,TRAINERS,FOCUS MITTS,F,YW,FMP-YW,PAIR,bc,,2,https://activebrands.co.il/wp-content/uploads/2026/03/ChatGPT-Image-Mar-3-2026-04_31_19-PM.jpg,"""PROFESSIONAL"" Focus mitts yellow"
125,FMP,TKB,TRAINERS,FOCUS MITTS,F,WH,FMP-WH,PAIR,bc,,2,https://activebrands.co.il/wp-content/uploads/2026/03/topking-focus-mitts-professional-manopla.jpg,"""PROFESSIONAL"" Focus mitts white"
125,FMU,TKB,TRAINERS,FOCUS MITTS,F,WH,FMU-WH,PAIR,bc,,6,https://activebrands.co.il/wp-content/uploads/2026/03/ChatGPT-Image-Mar-3-2026-06_43_30-PM.jpg,"""ULTIMATE"" Focus mitts"
125,FMP,TKB,TRAINERS,FOCUS MITTS ,F,BK,FMP-BK,PAIR,bc,,0,,
125,FMP,TKB,TRAINERS,FOCUS MITTS ,F,BU,FMP-BU,PAIR,bc,,3,https://activebrands.co.il/wp-content/uploads/2026/03/ChatGPT-Image-Mar-3-2026-06_27_53-PM.jpg,"""PROFESSIONAL"" Focus mitts blue"
125,FMU,TKB,TRAINERS,FOCUS MITTS,F,BKRD,FMU-BKRD,PAIR,22-Mar,,0,,
125,FMA,TKB,TRAINERS,FOCUS MITTS ,F,BK,FMA-BK,PAIR,bc,,3,https://activebrands.co.il/wp-content/uploads/2025/06/FMABK.webp,"AIR"" Focus mitts"
125,FMA,TKB,TRAINERS,FOCUS MITTS ,F,WH,FMA-WH,PAIR,bc,,3,https://activebrands.co.il/wp-content/uploads/2025/06/FMAWH.jpg,"AIR"" Focus mitts"
125,FMA,TKB,TRAINERS,FOCUS MITTS ,F,RD,FMA-RD,PAIR,bc,,2,https://activebrands.co.il/wp-content/uploads/2026/03/ChatGPT-Image-Mar-3-2026-04_17_21-PM.jpg,"AIR"" Focus mitts"
125,FMA,TKB,TRAINERS,FOCUS MITTS ,F,BU,FMA-BU,PAIR,bc,,3,https://activebrands.co.il/wp-content/uploads/2026/03/ChatGPT-Image-Mar-3-2026-04_15_32-PM.jpg,"AIR"" Focus mitts"
126,FME,TKB,TRAINERS,FOCUS MITTS,F,BKWH,FME-BKWH,PAIR,22-Mar,,4,https://activebrands.co.il/wp-content/uploads/2023/10/Top-King-Focus-Mitts-Extreme-TKFME-White-2-2-5-500x500-1.jpg,"""EXTREME"" Focus mitts"
126,FME,TKB,TRAINERS,FOCUS MITTS,F,BKBU,FME-BKBU,PAIR,22-Mar,,3,https://activebrands.co.il/wp-content/uploads/2023/10/fme-bk-wh-bu.jpeg,"""EXTREME"" Focus mitts"
126,FME,TKB,TRAINERS,FOCUS MITTS,F,BKRD,FME-BKRD,PAIR,22-Oct,,3,https://activebrands.co.il/wp-content/uploads/2023/10/fme-bk-wh-rd.jpg,"""EXTREME"" Focus mitts"
126,FME,TKB,TRAINERS,FOCUS MITTS,F,BKYW,FME-BKYW,PAIR,22-Oct,,4,https://activebrands.co.il/wp-content/uploads/2023/10/TKBFME-YW.jpg,"""EXTREME"" Focus mitts"
126,,TKB,TRAINERS,FOCUS MITTS ,F,RD,KPS-RD,PAIR,,,0,,
127,KPS,TKB,TRAINERS,KICKING PAD,F,BKRD,KPS-BKRD-F,PAIR,22-Mar,,0,https://activebrands.co.il/wp-content/uploads/2025/02/KPS-BK-RD.jpg,KICKING PAD
127,KPS,TKB,TRAINERS,KICKING PAD,F,BKWH,KPS-BKWH-F,PAIR,bc,,8,https://activebrands.co.il/wp-content/uploads-new/2021/10/kicking-pad-bk-wh.jpg,KICKING PAD
